Sun Oct 27 14:37:26 +0000 2019,alferdez,"Hoy es también un día muy especial para muchos de nosotros. Hace 9 años se nos iba Néstor, que además de ser un gran presidente fue mi amigo.  Muchos me preguntan qué le diría hoy. Le diría: “Volvamos a hacerlo que yo te ayudo”.  Te extraño mucho, amigo. Gracias eternas. https://t.co/5CoCZJtzbM",63084,13539
Sun Oct 27 13:33:03 +0000 2019,alferdez,Mañana electoral con Dylan. https://t.co/D2DA5LHFri,42832,3725
Sat Oct 26 01:24:42 +0000 2019,alferdez,"Hoy la @UNTREF le otorgó a Estela de Carlotto el doctorado honoris causa por su enorme lucha por la memoria, la verdad y la justicia.   Para mí es un honor haber estado allí. Quiero, valoro y admiro muchísimo a Estela, una de las mujeres más inmensas que he conocido en mi vida. https://t.co/5sBclPqRTw",13354,2624
Fri Oct 25 10:49:10 +0000 2019,alferdez,El domingo los argentinos tenemos una oportunidad histórica. La oportunidad de dejar atrás nuestros desencuentros y abrazarnos para construir el país que soñamos y nos merecemos.  Vamos a poner a la Argentina de pie. Y lo vamos a hacer entre todos.  #YoVotoPorTodos https://t.co/oo5s4Aaw8R,14134,4599
Fri Oct 25 03:16:11 +0000 2019,alferdez,Cada uno que me abraza y me pide auxilio en el oído genera en mi el compromiso de no fallarles.   En cada discurso que damos estamos firmando un contrato moral y ético con ustedes.  #ArgentinaDePie 🤝🇦🇷 https://t.co/5Cbwfzm4Yr,14259,3960
Fri Oct 25 00:03:10 +0000 2019,alferdez,"Vamos a preguntarle a cada argentino si quiere ir al mismo lugar al que queremos ir nosotros.  Y si quieren una Argentina justa, solidaria, con trabajo, con educación pública, con salud pública, abracémoslos, sumémoslos y hagamos la Argentina que todos nos merecemos. https://t.co/AtxNIB2oAF",17236,4757
Thu Oct 24 20:36:13 +0000 2019,alferdez,EN VIVO | Cierre de campaña del @frentedetodos en Mar del Plata junto a @CFKArgentina ☀ https://t.co/RpDAXt8flh,7877,2588
Thu Oct 24 14:59:29 +0000 2019,alferdez,Un día como hoy los de Argentinos ganamos América.  ¡El domingo los argentinos ganemos el futuro!  Feliz día a los hinchas de mi querido Bicho. https://t.co/daWKbAzhm8,5802,1123
Thu Oct 24 11:57:08 +0000 2019,alferdez,Orgulloso de que mi Universidad de Buenos Aires esté entre las 10 mejores universidades de la región.  La educación pública nos distingue en el mundo. Por eso siempre vamos a defenderla.  https://t.co/mBJdqp7Yq1,19667,4124
Thu Oct 24 00:35:29 +0000 2019,alferdez,"Chaco sufrió el ajuste y el abandono del Gobierno nacional durante estos años.  Con @jmcapitanich vamos a volver a poner de pie a la provincia y a recuperar el trabajo, la salud y la educación para todos los chaqueños. Cuenten conmigo. https://t.co/eK564ZuSUn",5455,1426
Wed Oct 23 22:29:46 +0000 2019,alferdez,"EN VIVO | En Resistencia, Chaco, junto a @domingopeppo y @jmcapitanich. https://t.co/svxxNnjul0",3403,1155
Wed Oct 23 19:29:53 +0000 2019,alferdez,"El presidente podrá seguir buscando las excusas que quiera y echándoles la culpa a otros, pero los números de la economía desnudan sus mentiras: su modelo fracasó y el culpable de la crisis es él. https://t.co/6a8hDoM0wE",9087,3698
Wed Oct 23 18:32:52 +0000 2019,alferdez,"Desarrollar la inteligencia, desarrollar la ciencia, desarrollar la tecnología, es lo que hace distintos a los pueblos del presente. https://t.co/hObMfv3Yrg",5232,1793
Wed Oct 23 12:00:00 +0000 2019,alferdez,Este domingo 27 Argentina necesita tu voto. #ArgentinaDePie https://t.co/HFsfCCpPqU,13963,5154
